-9.66129	-11.6133	0.117605	0.118313	0.136931	0.126326	0.153429	0.198916	0.14848
-5.34189	7.00217	0.0389013	0.0374631	0.0404832	0.750701	0.0509815	0.0399079	0.0415618
-4.7074	8.04647	0.0376337	0.0398006	0.0434123	0.756501	0.0425455	0.040234	0.0398729
-11.1795	13.6073	0.109448	0.119773	0.147135	0.187919	0.16572	0.134486	0.135519
-10.1956	-10.5179	0.112083	0.124187	0.140103	0.136292	0.160054	0.181125	0.146156
17.465	-2.79421	0.117541	0.183932	0.146474	0.134591	0.13924	0.120641	0.157582
6.64871	9.18982	0.0809538	0.103621	0.441124	0.0969975	0.0875773	0.0943481	0.0953781
-0.965011	4.26627	0.229396	0.0822927	0.131369	0.287462	0.086039	0.0789211	0.10452
17.6041	-0.318472	0.105804	0.183873	0.154083	0.129173	0.138932	0.127889	0.160246
0.450836	13.9444	0.11845	0.137707	0.181594	0.182714	0.130766	0.123824	0.124944
17.3539	-3.27326	0.104372	0.175137	0.152459	0.125956	0.142896	0.144262	0.154918
-11.5854	11.1393	0.112147	0.129325	0.142577	0.178405	0.162699	0.133742	0.141104
-2.69036	-14.0832	0.119303	0.128463	0.132931	0.126229	0.142091	0.191019	0.159964
-3.11188	11.4349	0.100226	0.111907	0.140166	0.289751	0.120573	0.112095	0.125283
0.732073	5.90149	0.116424	0.0701932	0.420029	0.163898	0.0713235	0.0838702	0.0742624
14.533	8.99482	0.117365	0.16002	0.168854	0.136042	0.150177	0.129985	0.137557
12.8645	-4.6792	0.115246	0.203879	0.140054	0.122012	0.138476	0.122914	0.15742
1.45928	17.2501	0.118142	0.137535	0.173514	0.163817	0.131921	0.135239	0.139832
-0.955252	-2.96578	0.504816	0.0609348	0.0745209	0.0585016	0.0765488	0.136571	0.088107
1.53026	9.82364	0.0964568	0.0975166	0.362962	0.150364	0.0928224	0.0961537	0.103725
6.91894	-6.41129	0.060982	0.0897531	0.0656728	0.0647348	0.0595227	0.0697381	0.589597
16.7776	-2.39522	0.11892	0.175197	0.148969	0.131907	0.133435	0.127578	0.163993
14.4625	-1.19448	0.112503	0.209064	0.138465	0.124801	0.139376	0.122751	0.15304
-0.238134	-11.8357	0.123519	0.128138	0.121109	0.122113	0.113677	0.198634	0.19281
-6.07424	0.979704	0.06718	0.0455446	0.0393106	0.0617528	0.698863	0.047158	0.0401907
-12.5416	5.28702	0.117011	0.133333	0.125057	0.165287	0.195172	0.133793	0.130345
0.693569	1.758	0.715275	0.0467006	0.0635863	0.0520701	0.0414724	0.0440865	0.0368094
-5.47136	17.1243	0.122373	0.137005	0.148178	0.182495	0.147114	0.130088	0.132748
-12.9258	-9.90243	0.118312	0.126853	0.148455	0.133635	0.167043	0.167797	0.137905
-8.36698	-2.04101	0.0479541	0.042218	0.042218	0.041912	0.723595	0.0614149	0.0406883
10.387	11.8191	0.115078	0.161158	0.188179	0.147889	0.122799	0.132931	0.131966
-5.75327	6.07662	0.0421313	0.0427299	0.0457981	0.728878	0.0600165	0.0407842	0.0396618
8.38363	3.60945	0.0854654	0.393302	0.160482	0.0889484	0.0921633	0.0922974	0.087341
11.4003	7.6121	0.122407	0.169364	0.188284	0.129246	0.132893	0.127422	0.130385
16.1491	-0.283327	0.10972	0.193176	0.146294	0.127884	0.135739	0.125184	0.162003
-9.24537	13.9968	0.114328	0.129556	0.139541	0.190464	0.158263	0.137044	0.130804
5.25757	-10.9087	0.098293	0.120755	0.102426	0.119497	0.105301	0.123989	0.329739
-10.0652	10.7375	0.108058	0.132533	0.145694	0.191873	0.160471	0.126299	0.135073
-1.12633	16.9229	0.116698	0.139984	0.170151	0.166975	0.143953	0.126488	0.13575
-1.12804	1.22719	0.732351	0.0402105	0.0420351	0.0575439	0.0479298	0.0381052	0.0418246
4.3982	8.04028	0.0405161	0.0417482	0.756179	0.0416032	0.0394288	0.0405885	0.0399362
-3.83241	-7.61918	0.0421588	0.0374195	0.0394002	0.0384098	0.0417344	0.751291	0.0495862
8.55255	-1.61271	0.0423976	0.736583	0.0444875	0.0420243	0.0406061	0.0384414	0.0554602
0.585841	1.05649	0.738791	0.0460598	0.0512228	0.0445652	0.0368886	0.0434103	0.0390625
4.33191	-14.0212	0.124274	0.143786	0.125668	0.132869	0.121719	0.163298	0.188386
-2.62579	5.28872	0.0676872	0.0380877	0.0491149	0.70814	0.0500581	0.0375798	0.0493326
1.83558	1.6879	0.674046	0.0628911	0.0803348	0.0449781	0.0416928	0.0478723	0.0481852
7.86829	14.4411	0.116893	0.145253	0.192848	0.148952	0.132922	0.133909	0.129223
15.7726	-5.53606	0.118061	0.179101	0.146697	0.124592	0.142678	0.129616	0.159257
-10.6147	-4.80079	0.109156	0.131699	0.12102	0.117461	0.229385	0.169666	0.121614
-9.7605	10.2817	0.118994	0.118767	0.143699	0.206709	0.154805	0.12466	0.132366
-12.1422	-8.82285	0.120426	0.132299	0.13763	0.138842	0.162346	0.167434	0.141023
-16.7731	-1.90398	0.113046	0.136261	0.131718	0.146858	0.188494	0.156952	0.126672
1.55167	15.005	0.114139	0.144188	0.182856	0.160028	0.1372	0.134405	0.127184
6.61671	9.13288	0.0787482	0.102032	0.442681	0.104108	0.0940233	0.092392	0.0860152
3.4605	-2.55197	0.25163	0.160105	0.0897692	0.0885156	0.0862587	0.0901454	0.233576
16.4788	-5.39835	0.119678	0.178089	0.129543	0.130581	0.150311	0.138629	0.153167
15.2128	6.80689	0.11506	0.168738	0.168489	0.130219	0.145626	0.124503	0.147366
11.8575	-9.78753	0.112605	0.156543	0.127011	0.151741	0.129172	0.147899	0.17503
11.6159	9.36545	0.110792	0.160325	0.194305	0.143096	0.130175	0.127303	0.134003
5.59542	-9.29298	0.0611122	0.0720027	0.0559314	0.0595263	0.0628042	0.0684079	0.620215
-7.11261	15.398	0.112105	0.132737	0.161074	0.185185	0.150634	0.117823	0.140442
8.11917	8.51026	0.101101	0.137751	0.307095	0.11753	0.107962	0.120419	0.108142
16.5082	5.0826	0.117085	0.175498	0.161799	0.122512	0.148359	0.129491	0.145257
1.04563	-1.25055	0.735218	0.0488195	0.0383035	0.0406713	0.0393482	0.0406713	0.0569677
2.45795	-9.51015	0.0678365	0.0653618	0.0700868	0.0668244	0.0718866	0.0941612	0.563843
0.214402	1.7178	0.730681	0.0434027	0.0552271	0.0501496	0.041316	0.0427071	0.0365167
-5.97093	-3.5522	0.101049	0.0926082	0.0838055	0.0869409	0.248402	0.300494	0.0866996
-13.3575	-0.753837	0.107806	0.129114	0.114557	0.147257	0.242405	0.135865	0.122996
4.6317	5.60922	0.0452756	0.0539229	0.738189	0.0437992	0.0364173	0.043518	0.038878
1.57212	-5.85184	0.0744436	0.0497347	0.0467253	0.0548824	0.0493387	0.0792746	0.645601
3.37725	-1.53996	0.353272	0.170887	0.0880732	0.0833026	0.0895414	0.0736392	0.141284
11.2329	12.0011	0.117588	0.161999	0.172344	0.158718	0.125158	0.13727	0.126924
1.30556	1.37959	0.720045	0.0519243	0.0623373	0.0430592	0.0386266	0.0420742	0.0419334
-4.72643	-14.6549	0.115684	0.135168	0.141013	0.128592	0.142474	0.179737	0.157331
5.21464	1.4202	0.109226	0.538346	0.0991936	0.0603788	0.0712545	0.0557845	0.0658166
-9.53053	-11.8957	0.117429	0.126907	0.145169	0.121128	0.160425	0.19117	0.137772
15.9068	-3.66785	0.113431	0.180332	0.15669	0.126509	0.142354	0.129276	0.151408
4.21394	16.0438	0.117231	0.13997	0.188984	0.146539	0.134917	0.139717	0.132643
-7.50074	-5.90315	0.0868113	0.0957152	0.0930719	0.0856983	0.150946	0.395938	0.0918195
-13.2252	0.356831	0.11032	0.132929	0.11367	0.141093	0.250157	0.13879	0.113042
6.94547	-7.39646	0.0614153	0.0947932	0.0687581	0.0659767	0.0738762	0.0706499	0.564531
2.37763	3.83324	0.1882	0.0926168	0.404636	0.0907494	0.0703141	0.0870138	0.0664688
16.3096	-2.23786	0.114258	0.17508	0.146516	0.125585	0.146516	0.132972	0.159074
-12.0833	10.5723	0.114931	0.124509	0.149558	0.180255	0.166994	0.130403	0.13335
-6.32595	6.33141	0.0454619	0.043914	0.0477432	0.699283	0.0681114	0.0484765	0.0470099
-4.39643	-8.31921	0.0389054	0.0404586	0.0398669	0.0403106	0.0440088	0.75355	0.0428994
8.28641	7.10373	0.0950435	0.151592	0.311191	0.109692	0.110373	0.110203	0.111906
6.65158	-12.8064	0.125732	0.140829	0.127986	0.139252	0.115142	0.14466	0.206399
10.6672	5.19216	0.115927	0.212022	0.176038	0.118381	0.131262	0.12431	0.122061
-5.25526	10.1608	0.0808097	0.0926799	0.104702	0.441029	0.0990718	0.0922235	0.0894842
11.8629	2.12383	0.0959189	0.307504	0.129396	0.112093	0.119616	0.110589	0.124882
-9.16993	4.89353	0.105435	0.116064	0.118807	0.19904	0.233842	0.115378	0.111435
1.50188	9.10371	0.0788106	0.0805452	0.46233	0.12404	0.0826516	0.085254	0.0863692
-9.61576	10.4887	0.121069	0.128931	0.138365	0.202156	0.154537	0.119721	0.13522
5.85761	10.2009	0.0927904	0.113485	0.388184	0.111482	0.0931242	0.10998	0.0909547
-2.61835	-14.7615	0.119014	0.12826	0.131342	0.128023	0.154576	0.175439	0.163348
-3.40325	7.05249	0.0405564	0.0369758	0.0477863	0.755285	0.0437237	0.0351167	0.0405564
-4.9256	-2.14743	0.145169	0.0916665	0.085145	0.0786232	0.344324	0.176932	0.0781401
5.01355	-6.64483	0.0383932	0.0520441	0.036118	0.0400995	0.0370423	0.0429434	0.753359
0.531831	14.7602	0.124971	0.125439	0.168032	0.168968	0.135034	0.13948	0.138076
5.93562	-14.9486	0.111832	0.148028	0.123814	0.139291	0.124813	0.161258	0.190964
5.64722	1.93906	0.0906243	0.571838	0.106191	0.0567186	0.0677222	0.0551083	0.0517982
-5.74367	-10.8316	0.105065	0.106502	0.116559	0.100216	0.126078	0.306394	0.139188
-6.44476	12.539	0.126495	0.118077	0.137794	0.222419	0.136021	0.122729	0.136464
2.25714	8.8605	0.0487532	0.044454	0.695873	0.0723993	0.0470335	0.0469475	0.0445399
-2.11652	-2.71733	0.395881	0.0676201	0.0914188	0.0711671	0.0955376	0.191762	0.0866132
6.80019	1.43605	0.0541847	0.713636	0.0638528	0.0368687	0.0453824	0.0394661	0.0466089
-16.1271	-6.99231	0.114973	0.132353	0.135027	0.143048	0.171658	0.162299	0.140642
-2.90759	-6.95899	0.0445569	0.0360335	0.0415771	0.0389439	0.0438639	0.740766	0.0542582
2.20542	6.65503	0.0517526	0.0436528	0.721669	0.0626478	0.0374166	0.0442262	0.0386353
-7.64327	-8.45715	0.0938079	0.0983634	0.103763	0.102581	0.126877	0.370845	0.103763
9.54273	-10.3331	0.122376	0.152747	0.126619	0.127512	0.11925	0.146047	0.205449
2.29427	1.67424	0.621624	0.0781102	0.0943153	0.0517877	0.0493012	0.0537598	0.0511018
-3.00597	-16.8939	0.111428	0.134491	0.135009	0.130345	0.135527	0.180876	0.172324
-6.47433	-14.5752	0.114504	0.124682	0.13486	0.118321	0.149873	0.196947	0.160814
13.4287	-8.06447	0.118706	0.177329	0.140355	0.13695	0.127463	0.131598	0.167599
-9.51388	-11.4909	0.116047	0.131163	0.126977	0.129302	0.161163	0.192558	0.142791
2.18405	-17.5172	0.123709	0.13404	0.132137	0.143284	0.123981	0.169386	0.173464
-4.40638	5.81601	0.0458242	0.0355703	0.043632	0.742027	0.052613	0.0347217	0.0456121
3.00497	-17.3286	0.127441	0.1438	0.121372	0.134829	0.124011	0.171504	0.177045
12.8184	2.88327	0.114139	0.222484	0.15619	0.123364	0.138597	0.114568	0.130659
8.13479	9.74742	0.10896	0.145879	0.261225	0.126122	0.116943	0.121333	0.119537
-12.4128	-4.65467	0.126833	0.131795	0.119068	0.135462	0.207075	0.156601	0.123167
-4.50044	-12.952	0.113294	0.121371	0.129884	0.120716	0.14582	0.220476	0.148439
-12.2503	-9.45755	0.11307	0.125764	0.138693	0.137283	0.169017	0.183827	0.132346
4.22459	8.38161	0.0373873	0.0438384	0.75383	0.0441316	0.0413459	0.0387801	0.0406862
2.53972	11.1118	0.105776	0.116787	0.288087	0.145668	0.111552	0.119495	0.112635
2.72044	14.1327	0.107689	0.140087	0.190965	0.155145	0.125941	0.138033	0.14214
-7.40377	-14.3195	0.110947	0.133825	0.142189	0.125215	0.149323	0.188684	0.149816
1.66989	-14.5954	0.119297	0.135493	0.14302	0.141423	0.123403	0.159215	0.178148
16.027	-1.13018	0.111975	0.187515	0.151081	0.118776	0.144037	0.133835	0.152781
0.931477	-6.44362	0.0895049	0.0642746	0.0613011	0.0705103	0.0585186	0.129317	0.526574
15.5385	-9.22773	0.112878	0.175443	0.134515	0.126955	0.13634	0.142075	0.171794
11.7632	4.42035	0.119208	0.221356	0.160067	0.123842	0.132687	0.121104	0.121735
12.2837	-7.77277	0.112145	0.173569	0.126105	0.139134	0.130759	0.128665	0.189623
-16.0959	-0.862485	0.117411	0.143251	0.126192	0.152283	0.17988	0.156799	0.124185
10.2607	-11.6903	0.112949	0.167769	0.119802	0.148393	0.123819	0.140832	0.186437
-13.3319	3.45086	0.113733	0.14183	0.123399	0.15599	0.207462	0.136435	0.121151
3.02496	7.78807	0.0428869	0.0441822	0.738577	0.0552637	0.0406563	0.0384256	0.0400086
-14.5333	6.9049	0.11246	0.132864	0.133349	0.162497	0.180471	0.155696	0.122662
5.65528	-11.5777	0.103109	0.135005	0.108726	0.132598	0.116349	0.14343	0.260782
-1.44721	10.8182	0.100331	0.116356	0.163386	0.270336	0.117227	0.110085	0.122278
16.2896	-2.61247	0.124138	0.182512	0.14803	0.129557	0.136207	0.12537	0.154187
-17.1681	0.85429	0.110655	0.137612	0.120668	0.160462	0.18819	0.149166	0.133248
-4.95707	2.1715	0.147052	0.0934171	0.0853659	0.17748	0.334241	0.0750652	0.0873787
1.18999	-18.0093	0.11123	0.130701	0.135236	0.131502	0.139237	0.168578	0.183516
13.9819	1.92621	0.116921	0.206014	0.152379	0.12298	0.136221	0.119614	0.145871
-5.91313	14.7993	0.111302	0.122579	0.155675	0.187546	0.150527	0.129198	0.143172
5.66247	-16.3081	0.121732	0.137109	0.135572	0.138903	0.124808	0.157868	0.184008
11.8534	-11.7344	0.111333	0.15937	0.124844	0.143358	0.130098	0.144608	0.18639
-5.46908	-7.57112	0.0411236	0.0423221	0.0385019	0.0394007	0.0477153	0.751686	0.0392509
-11.9594	7.73823	0.117107	0.135247	0.13364	0.178416	0.166016	0.13364	0.135936
9.60152	14.8502	0.110601	0.155963	0.180938	0.148318	0.12844	0.148063	0.127676
11.6923	-7.3994	0.117983	0.170927	0.129165	0.123231	0.13236	0.142629	0.183706
0.246441	14.7618	0.128115	0.131641	0.176305	0.174424	0.128115	0.134697	0.126704
9.71327	1.62215	0.045379	0.710605	0.058012	0.0482048	0.0490359	0.0403091	0.0484541
2.28644	-5.0396	0.082631	0.0536948	0.0427584	0.0520999	0.0430621	0.0659986	0.659755
-9.41525	-5.42001	0.112186	0.119534	0.112545	0.121864	0.20448	0.201613	0.127778
9.45415	-5.46872	0.112315	0.202059	0.124774	0.118996	0.112676	0.119357	0.209823
6.70858	1.32824	0.0503818	0.718832	0.0615143	0.0393206	0.0488832	0.0361807	0.0448869
-11.4912	-11.4923	0.106283	0.123914	0.131115	0.145518	0.159672	0.17631	0.157189
-2.89573	11.6014	0.1032	0.112479	0.149972	0.268699	0.12081	0.118349	0.126491
5.78781	11.655	0.110151	0.134472	0.261105	0.135879	0.115779	0.126432	0.116181
9.64096	-12.9816	0.112624	0.158168	0.137871	0.141089	0.125495	0.143069	0.181683
-3.28714	-11.2596	0.101193	0.109952	0.11722	0.112188	0.114424	0.300969	0.144055
-8.93268	-2.84472	0.0670342	0.0645947	0.0684131	0.0651253	0.568626	0.0968392	0.0693678
6.56202	-1.31444	0.0577388	0.718781	0.042432	0.0388723	0.0422184	0.0375907	0.0623665
0.80392	-17.3095	0.107215	0.138974	0.141768	0.139482	0.132368	0.168445	0.171748
-4.0829	12.1986	0.112515	0.118318	0.14339	0.243887	0.136138	0.121218	0.124534
3.46513	7.6227	0.0413724	0.0409444	0.757258	0.0498609	0.0350239	0.0392325	0.0363079
16.7128	6.56032	0.119111	0.176019	0.155638	0.133933	0.140021	0.13711	0.138168
12.43	9.22161	0.11532	0.17036	0.174649	0.13605	0.135096	0.141291	0.127234
11.5269	-0.110303	0.0783225	0.426303	0.105304	0.0872651	0.0992906	0.0903485	0.113167
5.21866	-2.79767	0.13238	0.289818	0.0837307	0.0861753	0.0957094	0.0781079	0.234079
7.52634	-14.8523	0.110174	0.153846	0.135484	0.142184	0.132258	0.151365	0.17469
-0.936968	13.6909	0.113697	0.121676	0.172207	0.197695	0.1332	0.13187	0.129654
-4.66262	14.1765	0.120156	0.128182	0.150883	0.194909	0.137583	0.121532	0.146755
-10.5326	12.9543	0.110836	0.14059	0.143813	0.184726	0.151004	0.135631	0.1334
2.0291	14.9387	0.120759	0.132859	0.173666	0.162752	0.134045	0.140688	0.135231
-14.116	7.49293	0.113252	0.143469	0.131335	0.167261	0.171068	0.140852	0.132762
-10.0227	3.68695	0.100166	0.109453	0.107629	0.149088	0.310448	0.108789	0.114428
1.6204	-9.86597	0.0819549	0.0935339	0.105263	0.1	0.0968422	0.142406	0.38
17.3175	-5.39684	0.114943	0.175087	0.134991	0.135793	0.144079	0.136595	0.158514
2.35755	16.418	0.122719	0.146214	0.165709	0.171457	0.123219	0.142214	0.128468
11.8811	5.87863	0.119649	0.185146	0.172945	0.133348	0.127568	0.127354	0.13399
-9.33139	-6.94076	0.109918	0.125732	0.121632	0.119289	0.169855	0.234283	0.119289
5.30841	-12.213	0.104082	0.130797	0.113486	0.140415	0.115623	0.155161	0.240436
-2.57677	-15.3561	0.114166	0.128161	0.132826	0.130862	0.142892	0.188804	0.162288
-2.31671	3.64626	0.216359	0.074911	0.0882186	0.358724	0.0923482	0.0726166	0.0968222
-5.76181	-12.2998	0.114628	0.122113	0.134089	0.120402	0.140932	0.230753	0.137083
-15.5995	-2.43262	0.115106	0.142133	0.123311	0.150338	0.195222	0.152751	0.121139
5.41424	-9.04192	0.0472076	0.0632404	0.0457825	0.0495235	0.0518393	0.0540661	0.688341
-2.84595	1.89009	0.424438	0.0719308	0.0750432	0.144899	0.130375	0.0741209	0.0791929
-3.52544	-4.86429	0.0651763	0.0412252	0.0492089	0.0411526	0.0551604	0.699231	0.048846
9.67333	6.25894	0.107958	0.182774	0.216511	0.124826	0.120063	0.124826	0.12304
-1.3091	-3.36099	0.359729	0.0699059	0.0901903	0.0738025	0.088815	0.213385	0.104172
-10.8371	9.35237	0.117809	0.118267	0.143938	0.195508	0.161586	0.128581	0.134311
6.30851	14.4362	0.106647	0.145118	0.193572	0.160701	0.130752	0.139761	0.123448
-5.73081	9.65121	0.0702827	0.0859161	0.0920337	0.487221	0.101142	0.0812944	0.08211
9.03493	-10.9548	0.101785	0.158846	0.135713	0.142322	0.113682	0.137475	0.210178
-8.77888	-14.8569	0.101195	0.123824	0.148996	0.139588	0.154844	0.18027	0.151284
14.8684	2.17704	0.123792	0.186748	0.155388	0.120255	0.142655	0.124027	0.147135
-0.292008	11.4357	0.12039	0.125167	0.182305	0.201414	0.121345	0.121727	0.127651
1.95286	-13.9833	0.117384	0.144937	0.122984	0.141129	0.124104	0.16241	0.187052
11.8825	9.65274	0.127078	0.152494	0.184086	0.147268	0.124703	0.136342	0.128029
-7.17142	0.485231	0.0454984	0.0384086	0.0386839	0.0505231	0.743874	0.0449477	0.0380644
-9.7343	4.04751	0.101012	0.111461	0.109969	0.167192	0.286615	0.104992	0.118759
8.95857	13.0691	0.125971	0.147573	0.191262	0.144417	0.12233	0.13301	0.135437
-2.49463	-17.2621	0.109272	0.127101	0.143912	0.134488	0.142129	0.18161	0.161488
5.49415	10.4338	0.092714	0.111093	0.377584	0.124385	0.0966526	0.101739	0.0958321
-2.30686	-14.1763	0.114148	0.123564	0.134589	0.133211	0.138723	0.184658	0.171107
4.69137	14.6207	0.121823	0.142686	0.184652	0.161391	0.121823	0.139328	0.128297
-8.70405	10.0123	0.116921	0.113156	0.138047	0.227777	0.148295	0.120059	0.135746
14.6025	-9.35494	0.110101	0.163384	0.138384	0.135354	0.142929	0.141162	0.168687
-1.03642	-7.77386	0.0711062	0.0640859	0.0724098	0.0656905	0.0638854	0.531842	0.13098
-2.38774	1.27161	0.648024	0.0495591	0.0480895	0.0762575	0.0831972	0.0484977	0.0463749
-6.38468	4.4291	0.0923674	0.0823405	0.0813966	0.403563	0.181078	0.0743189	0.0849358
12.2347	-6.37834	0.116765	0.193321	0.13562	0.131531	0.126533	0.128805	0.167424
-16.8494	-3.78244	0.112071	0.144802	0.125426	0.140351	0.182509	0.169154	0.125687
-15.3026	-0.0182113	0.117483	0.137683	0.126074	0.152542	0.195031	0.145577	0.12561
-9.84348	-5.05879	0.115018	0.115018	0.113187	0.125641	0.230037	0.189561	0.111539
-8.2343	0.00931151	0.0423635	0.0399447	0.0351071	0.0468556	0.757775	0.0432619	0.0346924
15.2456	-5.02768	0.116392	0.178468	0.1387	0.130213	0.14258	0.125606	0.168041
10.6159	14.3111	0.10815	0.158046	0.18652	0.145768	0.127482	0.142372	0.131661
-12.4692	11.7762	0.111897	0.135893	0.146502	0.17656	0.174539	0.123011	0.131599
-8.4046	1.86941	0.0429535	0.039955	0.035982	0.0601949	0.737406	0.0412294	0.0422789
-6.9685	-14.1215	0.115612	0.130775	0.139777	0.125563	0.149491	0.188818	0.149964
-8.37246	7.25204	0.100565	0.109629	0.116812	0.285959	0.161279	0.109629	0.116128
0.265443	-5.45558	0.157278	0.0864905	0.0857429	0.0945912	0.0813807	0.204636	0.28988
-13.4558	-7.30214	0.117576	0.140753	0.136407	0.132786	0.171656	0.166103	0.134718
-12.9008	8.78391	0.122176	0.128006	0.139665	0.167598	0.16444	0.137236	0.140879
7.45457	-3.00764	0.0734543	0.52979	0.0675371	0.0629464	0.0770251	0.066211	0.123036
10.0314	6.85979	0.116785	0.178433	0.207731	0.123296	0.126144	0.125331	0.122279
-5.89038	-14.8601	0.113569	0.12414	0.136676	0.137168	0.147984	0.184612	0.155851
6.1824	0.368201	0.0562415	0.716937	0.0532439	0.0392549	0.0483192	0.0381129	0.0478909
-3.62372	6.15832	0.0500824	0.034831	0.0435559	0.748351	0.0487772	0.0340066	0.0403957
-14.5372	-6.50562	0.102228	0.14703	0.145297	0.136634	0.171782	0.166832	0.130198
-4.29385	-4.20868	0.0743362	0.0460327	0.0541421	0.0492924	0.0834792	0.641437	0.05128
-7.56939	-13.3079	0.120039	0.124395	0.146418	0.125605	0.136738	0.189497	0.157309
-14.7183	-4.63679	0.110209	0.139237	0.139237	0.137761	0.189176	0.163838	0.120541
-17.6907	-2.27377	0.100232	0.143374	0.131491	0.153965	0.181607	0.16404	0.125291
-12.4073	-0.315282	0.10442	0.119153	0.11105	0.127256	0.297053	0.130939	0.110129
5.78087	-12.9747	0.115929	0.136149	0.123343	0.134352	0.123343	0.156819	0.210065
6.70313	6.53175	0.0523887	0.0728375	0.664043	0.0531125	0.051122	0.053384	0.0531125
6.5315	14.4422	0.114133	0.139874	0.194755	0.158087	0.128946	0.136231	0.127975
-5.76345	13.5251	0.107605	0.132804	0.162316	0.195006	0.142792	0.11941	0.140068
-9.22326	13.1394	0.10877	0.130083	0.147722	0.191328	0.157766	0.125429	0.138902
-14.1699	-1.23545	0.109018	0.132122	0.131225	0.14087	0.217811	0.146927	0.122028
-17.7149	-0.854628	0.120129	0.142435	0.130073	0.152647	0.177909	0.151841	0.124966
-10.512	-6.45506	0.117149	0.131529	0.125396	0.127511	0.175936	0.192853	0.129626
-13.8589	4.88059	0.119635	0.129452	0.13105	0.153881	0.196804	0.147489	0.121689
9.06903	3.97713	0.093716	0.314507	0.174399	0.099302	0.105508	0.104732	0.107835
7.65766	12.0896	0.120686	0.150857	0.202286	0.141714	0.121143	0.138286	0.125029
7.35135	-9.66911	0.10103	0.135443	0.107287	0.121274	0.104527	0.122746	0.307692
-2.14969	-13.4693	0.123279	0.124153	0.133115	0.126776	0.142295	0.193224	0.157158
-11.352	3.62158	0.10815	0.115988	0.11873	0.157523	0.263715	0.124216	0.111677
6.68557	10.6905	0.109296	0.129327	0.289382	0.136523	0.106573	0.122715	0.106184
-13.7506	3.1357	0.117294	0.133541	0.121522	0.156243	0.207434	0.140218	0.123748
-8.17573	-14.1173	0.121743	0.120282	0.13684	0.125396	0.149988	0.193328	0.152423
-9.93113	-1.29052	0.0445313	0.0447811	0.0460297	0.0466955	0.721242	0.0551856	0.0415349
-0.0269875	-17.9003	0.119484	0.135226	0.133677	0.140387	0.138323	0.163613	0.16929
